Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Sale_Price
0,13041,4,3,1995,1995,0,0,1,4,2,1,1,7,781,781,3,781,890,3,1,7,1,2,423,2,0,2,2006,0.0,3.0,1671.0,85.0,190646.57575757572,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,170000
80,10000,7,3,1995,1996,438,2,1,4,2,1,6,3,141,1220,4,1220,870,3,3,8,1,2,556,2,0,12,2007,1.0,3.0,2090.0,66.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,240000
70,7700,4,3,1966,1966,351,0,1,2,2,1,1,7,756,756,1,1051,788,4,1,7,1,2,442,2,0,6,2010,0.0,2.0,1839.0,341.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,155000
50,8012,4,3,1992,1992,0,2,1,4,2,1,6,3,1145,1575,3,1575,0,2,3,5,0,0,529,2,0,7,2007,1.0,2.0,1575.0,53.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,179200
0,9505,6,3,2001,2001,180,2,1,4,2,1,1,7,884,884,4,884,1151,3,3,8,1,4,434,2,144,5,2010,0.0,3.0,2035.0,49.0,190646.57575757572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,222500
36,2268,6,3,2003,2004,106,2,1,4,2,1,6,3,197,764,4,764,862,2,3,6,0,0,474,2,0,7,2009,0.0,2.0,1626.0,28.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,173000
82,11105,3,3,1996,1996,0,0,3,4,3,3,6,3,0,870,3,965,0,2,1,4,0,0,580,2,71,7,2010,1.0,1.0,965.0,0.0,201803.43445692884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,159000
52,9439,3,3,1930,1950,0,0,1,2,2,1,2,4,588,912,3,912,336,2,1,6,0,0,160,3,0,3,2007,0.0,1.0,1248.0,193.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,87000
74,13008,4,3,1956,1956,0,0,1,3,3,1,3,6,318,882,1,882,0,2,1,5,0,0,502,2,0,10,2009,0.0,1.0,882.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,124500
40,4671,7,3,1988,1989,0,2,1,4,2,2,6,3,461,1228,3,1228,0,2,3,5,1,4,472,2,168,10,2008,1.0,2.0,1228.0,121.0,324229.1960784314,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,189000
60,9084,3,4,1941,1950,0,0,1,2,3,2,2,4,0,616,1,616,495,3,1,5,0,0,200,3,48,3,2008,1.0,1.0,1111.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,95000
0,6615,4,4,1923,1950,0,0,1,2,2,1,1,7,1022,1022,1,1432,0,3,3,6,1,4,216,2,266,9,2009,0.0,1.0,1432.0,62.0,124756.25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,149000
70,10519,3,7,1955,1999,164,0,1,2,2,2,1,7,1057,1057,3,1057,0,3,3,6,0,0,288,2,0,3,2006,1.0,1.0,1057.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137000
60,7200,2,4,1967,1967,0,0,1,0,0,0,0,5,0,0,1,862,1788,6,1,10,0,0,0,0,0,2,2010,0.0,3.0,2650.0,0.0,135071.9375,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,160000
0,16157,3,6,1978,1978,0,0,1,4,2,4,5,1,289,1360,4,1432,0,2,3,5,1,2,588,2,168,6,2007,1.0,2.0,1432.0,181.0,248314.5833333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,194000
76,12436,3,3,1957,1957,0,0,1,2,2,1,1,7,1824,1824,2,1824,0,5,1,9,0,0,484,2,0,1,2008,0.0,2.0,1824.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,146000
65,9345,7,3,2007,2007,156,2,1,4,2,3,1,7,1615,1615,4,1615,0,3,3,7,1,4,864,2,168,5,2008,0.0,2.0,1615.0,31.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,248500
75,7950,4,4,1977,1977,140,0,1,2,2,1,4,2,155,690,1,698,728,3,1,6,0,0,440,2,252,7,2009,0.0,2.0,1426.0,0.0,130843.38144329896,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,159500
0,13869,4,4,1997,1997,0,0,1,4,2,3,6,3,612,794,3,794,676,3,1,6,0,0,388,2,0,7,2007,1.0,2.0,1470.0,76.0,190646.57575757572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,177000
75,9000,4,3,1969,1969,200,0,1,2,2,3,4,2,261,1216,1,1216,0,3,1,5,0,0,336,2,0,8,2009,1.0,1.0,1216.0,0.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,113000
26,5858,6,3,1999,1999,0,2,1,4,2,1,6,3,354,1405,4,1337,0,2,3,5,1,3,511,2,203,6,2010,1.0,2.0,1337.0,69.0,145097.34988713317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,184000
60,9900,4,6,1940,1950,0,0,1,2,2,1,1,7,778,778,1,944,545,3,1,7,1,4,240,2,335,7,2009,0.0,2.0,1489.0,0.0,135071.9375,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,139500
0,10355,3,3,1967,1967,196,0,1,2,2,1,4,2,519,1214,1,1214,0,3,1,5,1,3,318,2,0,7,2007,0.0,2.0,1214.0,112.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,143000
65,8125,3,6,1959,1959,0,0,1,2,2,1,4,2,461,864,4,864,0,3,1,5,0,0,308,2,0,9,2009,0.0,1.0,864.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,118000
51,6120,3,6,1925,1950,0,0,1,2,2,1,3,6,279,768,1,1015,0,3,1,6,0,0,450,2,0,7,2006,0.0,1.0,1015.0,112.0,124756.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,88000
60,8160,3,4,1940,1950,0,0,1,2,2,1,5,1,444,756,2,756,378,3,1,7,0,0,240,2,0,4,2007,1.0,2.0,1134.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126000
59,15810,4,3,2007,2007,0,2,1,4,2,1,1,7,768,768,4,768,728,3,3,7,0,0,572,2,100,5,2007,0.0,3.0,1496.0,0.0,190646.57575757572,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181755
87,9246,3,3,1973,1973,564,0,1,2,2,1,1,7,1656,1656,1,1656,0,4,1,8,0,0,506,2,0,11,2008,0.0,2.0,1656.0,212.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135000
0,9156,4,6,1968,1968,0,0,1,2,2,1,1,7,1489,1489,3,1489,0,3,3,7,1,4,462,2,0,8,2009,0.0,2.0,1489.0,0.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,185750
0,8750,3,4,1970,1970,76,0,1,2,2,1,4,2,174,1002,1,1002,0,3,1,5,0,0,902,2,0,8,2009,1.0,1.0,1002.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,148500
51,6120,2,6,1935,1995,0,0,1,2,2,1,1,7,884,884,4,989,584,3,3,6,0,0,240,2,0,7,2009,0.0,1.0,1573.0,54.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,133000
64,8991,6,4,1976,1976,130,0,1,4,2,4,6,3,0,1228,1,1324,0,3,3,5,1,3,585,2,407,2,2007,1.0,2.0,1324.0,37.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,174000
70,8400,4,5,1957,1957,0,0,1,2,2,1,5,1,628,1478,3,1478,0,3,1,6,2,4,442,2,114,6,2009,1.0,2.0,1478.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,156500
85,16056,8,3,2005,2006,208,2,1,5,2,3,6,3,1752,1992,4,1992,876,4,4,11,1,4,716,2,214,7,2006,0.0,4.0,2868.0,109.0,324229.1960784314,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,556581
60,6882,4,6,1914,2006,0,0,1,2,2,1,1,7,684,684,1,773,582,3,3,7,0,0,0,0,136,3,2007,0.0,2.0,1355.0,116.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,127000
65,14149,3,7,1964,2001,50,2,3,2,2,4,2,4,190,980,1,1020,0,3,1,5,1,1,528,2,0,5,2007,1.0,2.0,1020.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,165000
21,1890,4,4,1972,1972,422,0,1,2,2,1,2,4,0,483,3,483,504,2,1,5,0,0,352,2,411,4,2008,0.0,2.0,987.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100500
80,11088,4,3,1978,1998,144,0,1,2,2,1,5,1,308,1140,3,1707,0,3,1,7,1,2,479,2,0,5,2009,0.0,2.0,1707.0,0.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,184000
58,8155,3,6,1930,1950,0,0,1,4,2,1,1,7,780,780,3,780,420,4,1,7,0,0,0,0,0,7,2008,0.0,1.0,1200.0,97.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,119000
0,10603,4,6,1977,2001,28,0,1,2,2,2,5,1,410,1610,3,1610,0,3,3,6,2,2,480,2,168,2,2010,1.0,2.0,1610.0,69.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,205000
91,10984,6,3,2005,2006,0,2,1,4,2,4,1,7,945,945,4,945,864,3,3,8,0,0,638,2,144,5,2006,0.0,3.0,1809.0,55.0,201803.43445692884,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,209700
66,8969,4,4,1926,1950,0,0,1,2,2,1,4,2,265,644,4,672,644,2,1,6,1,4,369,2,0,7,2008,1.0,1.0,1316.0,0.0,207550.83495145632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,145000
70,12886,3,4,1963,1999,0,0,1,4,2,3,5,1,76,520,4,1464,0,3,1,6,1,2,480,2,302,10,2009,1.0,2.0,1464.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,175000
50,9000,3,4,1951,1951,0,1,2,2,2,2,1,7,660,660,1,1060,336,4,1,8,0,0,0,0,0,10,2006,0.0,2.0,1396.0,0.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,115000
100,15602,6,7,1959,1997,0,0,1,2,2,1,5,1,254,1501,1,1801,0,1,1,6,2,2,484,2,0,3,2010,1.0,2.0,1801.0,54.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,289000
77,8335,3,3,1954,1954,0,0,1,0,0,0,0,5,0,0,3,1124,0,3,1,5,1,4,0,0,0,4,2006,0.0,1.0,1124.0,227.0,130843.38144329896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,93000
62,7500,6,3,2005,2005,0,2,1,4,2,1,1,7,1257,1257,4,1266,0,3,3,6,1,2,453,2,38,4,2006,0.0,2.0,1266.0,145.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,176000
72,10665,6,3,2003,2003,167,2,1,4,2,3,6,3,440,1453,4,1479,0,3,3,7,0,0,558,2,144,6,2007,1.0,2.0,1479.0,30.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,226000
0,7032,3,3,1979,1979,0,0,1,4,2,4,6,3,0,943,1,943,0,2,1,4,2,2,600,2,42,12,2006,1.0,1.0,943.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135960
60,10320,5,5,1915,1950,0,1,2,2,3,1,1,7,536,536,4,808,536,3,1,8,0,0,0,0,42,5,2008,0.0,2.0,1344.0,205.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,82375
71,9187,4,3,1983,1983,0,0,3,2,2,1,5,1,748,1084,1,1080,0,3,1,5,0,0,484,2,120,6,2007,0.0,2.0,1080.0,159.0,162226.63157894736,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,134000
120,11136,4,3,1964,1964,0,0,1,2,2,1,1,7,1921,1921,1,1921,0,4,1,8,0,0,576,2,0,7,2006,0.0,2.0,1921.0,181.0,136751.1523178808,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,150000
60,6780,4,7,1935,1982,0,0,2,2,2,3,6,3,30,520,3,520,0,2,1,5,0,0,0,0,53,6,2006,1.0,1.0,520.0,0.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,84500
97,8940,6,3,1997,1998,200,0,3,4,4,4,6,3,35,1344,4,1344,0,2,1,8,0,0,784,2,0,11,2008,2.0,2.0,1344.0,0.0,162226.63157894736,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,209200
21,1680,4,3,1972,1972,504,0,1,2,2,1,4,2,143,525,3,525,567,3,1,6,0,0,264,2,352,10,2006,0.0,2.0,1092.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,108000
120,14780,8,3,2005,2005,568,3,1,5,2,4,6,3,363,1868,4,1868,0,2,4,7,1,4,1085,2,354,6,2006,1.0,2.0,1868.0,56.0,322018.265060241,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,415000
65,8450,6,3,2004,2004,266,2,1,4,2,2,6,3,490,1436,4,1436,0,3,3,8,0,0,484,2,139,4,2008,1.0,2.0,1436.0,99.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,210000
65,8125,4,3,2005,2005,0,2,1,4,2,1,1,7,858,858,4,858,858,3,3,7,0,0,615,2,0,2,2006,0.0,3.0,1716.0,54.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,200825
100,14836,9,3,2004,2005,730,3,1,5,2,4,6,3,346,2492,4,2492,0,2,4,8,1,5,949,2,226,2,2009,1.0,3.0,2492.0,236.0,322018.265060241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,552000
84,17808,2,3,1946,1950,0,0,1,2,2,1,1,7,484,484,1,1242,0,2,1,4,0,0,336,2,0,7,2007,0.0,1.0,1242.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,109900
64,5587,7,3,2008,2008,186,3,1,5,2,4,6,3,120,1600,4,1652,0,2,3,5,1,4,482,2,162,11,2008,2.0,2.0,1652.0,207.0,207550.83495145632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,392500
73,9069,4,7,1993,1993,0,2,3,4,2,3,2,4,0,1344,3,1440,0,2,3,8,0,0,920,2,288,4,2006,2.0,2.0,1440.0,0.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,224500
0,18275,6,7,1962,1998,0,0,1,2,2,4,5,1,802,1438,1,1900,548,3,1,9,2,4,441,2,520,9,2006,1.0,3.0,2448.0,103.0,145097.34988713317,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,277500
80,14680,3,2,1960,1960,0,0,1,2,2,1,3,6,480,1273,4,1273,0,2,1,5,0,0,307,2,483,6,2009,0.0,1.0,1273.0,0.0,207550.83495145632,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,155000
24,2645,7,3,1999,2000,456,2,1,4,2,1,6,3,321,970,4,983,756,3,3,7,0,0,480,2,115,8,2009,1.0,3.0,1739.0,0.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,172500
70,8400,4,3,1966,1966,0,0,1,2,2,4,2,4,0,814,3,913,0,3,1,6,0,0,240,2,0,5,2007,1.0,1.0,913.0,253.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,129000
90,10454,4,4,1957,1957,143,0,1,2,2,1,3,6,559,1105,3,1105,0,3,1,5,0,0,308,2,0,4,2009,0.0,1.0,1105.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135000
54,6342,3,7,1875,1996,0,0,3,2,2,1,1,7,780,780,3,780,240,2,1,6,0,0,0,0,0,5,2010,0.0,1.0,1020.0,177.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,94000
120,17360,4,4,1949,1950,340,0,3,2,2,1,3,6,482,782,1,1019,537,3,1,6,1,4,470,2,0,1,2010,0.0,2.0,1556.0,151.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,172500
0,7340,2,4,1971,1971,0,0,1,2,2,1,5,1,536,858,1,858,0,2,1,4,0,0,684,2,0,6,2007,0.0,1.0,858.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,110000
70,10500,2,3,1971,1971,0,0,1,2,2,1,5,1,432,864,1,864,0,3,1,5,1,1,0,0,0,4,2010,0.0,1.0,864.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,115000
85,10625,6,3,2006,2007,0,2,1,4,2,1,6,3,222,1652,4,1662,0,3,4,8,1,4,711,2,168,3,2009,1.0,2.0,1662.0,121.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,291000
120,13728,4,6,1935,1986,0,0,1,2,2,1,3,6,501,1127,4,1236,872,4,3,7,2,2,540,2,0,7,2008,0.0,2.0,2108.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,235000
60,10800,3,7,1936,1989,0,0,1,3,2,1,5,1,170,796,3,1096,370,3,3,7,1,2,566,2,436,4,2006,1.0,2.0,1466.0,22.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,170000
