MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Bsmt_Baths,Baths,Total_SF_Floors,Pool_Presence,Porch_Presence,Porch_Area,Mean_Price_Neigh
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36,2628,1,0,Regular,Lvl,1,Inside,Gtl,Northridge_Heights,Norm,1,Twnhs,Two_Story,6,3,2003,2003,Gable,1,VinylSd,Wd Shng,Stone,106,2,1,PConc,4,2,1,1,7,1,0,764,764,GasA,4,Y,764,862,0,2,1,3,6,Typ,0,0,BuiltIn,RFn,474,2,2,Paved,0,None,0,6,2010,WD ,Normal,175500,0.0,3.0,1626.0,0.0,1.0,28.0,322018.265060241
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,18494,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Gilbert,Norm,1,OneFam,One_Story,4,3,2005,2005,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,1324,1324,GasA,4,Y,1324,0,0,3,1,3,6,Typ,0,0,Attchd,Fin,430,2,2,Paved,36,None,0,1,2010,WD ,Normal,199500,0.0,2.0,1324.0,0.0,1.0,24.0,190646.57575757575
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3203,1,0,Regular,Lvl,1,Inside,Gtl,Bloomington_Heights,Norm,1,TwnhsE,One_Story,6,3,2006,2006,Gable,1,VinylSd,VinylSd,BrkFace,14,2,1,PConc,4,2,3,6,3,1,0,1129,1145,GasA,4,Y,1145,0,0,2,1,3,6,Typ,0,0,Attchd,Fin,437,2,2,Paved,100,None,0,1,2010,WD ,Normal,160000,0.0,2.0,1145.0,0.0,1.0,117.0,196661.67857142858
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3182,1,0,Regular,Lvl,1,Inside,Gtl,Bloomington_Heights,Norm,1,TwnhsE,One_Story,7,3,2004,2005,Gable,1,VinylSd,VinylSd,BrkFace,16,2,1,PConc,4,2,1,6,3,1,0,1232,1256,GasA,4,Y,1269,0,0,2,1,3,6,Typ,1,2,Attchd,Fin,430,2,2,Paved,146,None,0,4,2010,WD ,Normal,192000,0.0,2.0,1269.0,0.0,1.0,20.0,196661.67857142858
Split_or_Multilevel,Residential_Low_Density,67,13300,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,SLvl,6,3,2004,2004,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,58,384,GasA,4,Y,744,630,0,3,1,3,7,Typ,1,4,BuiltIn,Fin,400,2,2,Paved,100,None,0,6,2010,WD ,Normal,184500,1.0,3.0,1374.0,0.0,0.0,0.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,0,7851,1,0,Regular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,2002,2002,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,235,860,GasA,4,Y,860,1100,0,4,1,3,8,Typ,2,2,BuiltIn,Fin,440,2,2,Paved,288,None,0,5,2010,WD ,Normal,216500,1.0,3.0,1960.0,0.0,1.0,49.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,63,8577,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,6,3,2004,2004,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,847,847,GasA,4,Y,847,886,0,3,1,3,7,Typ,1,4,BuiltIn,Fin,433,2,2,Paved,144,None,0,4,2010,WD ,Normal,185088,0.0,3.0,1733.0,0.0,1.0,49.0,190646.57575757575
Split_or_Multilevel,Residential_Low_Density,0,7750,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,SLvl,6,3,2000,2000,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,1,6,3,1,0,134,384,GasA,4,Y,774,656,0,3,1,1,7,Typ,1,2,BuiltIn,Fin,400,2,2,Paved,180,None,0,4,2010,WD ,Normal,180000,0.0,3.0,1430.0,0.0,0.0,0.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,0,9505,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Gilbert,Norm,1,OneFam,Two_Story,6,3,2001,2001,Gable,1,VinylSd,VinylSd,BrkFace,180,2,1,PConc,4,2,1,1,7,1,0,884,884,GasA,4,Y,884,1151,0,3,1,3,8,Typ,1,4,BuiltIn,Fin,434,2,2,Paved,144,None,0,5,2010,WD ,Normal,222500,0.0,3.0,2035.0,0.0,1.0,49.0,190646.57575757575
Two_Story_1946_and_Newer,Residential_Low_Density,108,14774,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northridge,Norm,1,OneFam,Two_Story,8,3,1999,1999,Gable,1,VinylSd,VinylSd,BrkFace,165,2,1,PConc,4,2,1,1,7,1,0,1393,1393,GasA,4,Y,1422,1177,0,4,1,3,10,Typ,1,2,BuiltIn,Fin,779,2,2,Paved,668,None,0,5,2010,WD ,Normal,333168,0.0,3.0,2599.0,0.0,1.0,31.0,330319.1267605634
Two_Story_1946_and_Newer,Residential_Low_Density,60,17433,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,Northridge,Norm,1,OneFam,Two_Story,7,3,1998,1998,Hip,1,VinylSd,VinylSd,BrkFace,114,2,1,PConc,5,2,1,1,7,1,0,1629,1629,GasA,4,Y,1645,830,0,4,1,3,7,Typ,1,2,Attchd,Fin,962,2,2,Paved,23,None,0,1,2010,WD ,Normal,355000,0.0,3.0,2475.0,0.0,1.0,172.0,330319.1267605634
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,10593,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northridge,Norm,1,OneFam,One_Story,6,3,1996,1996,Hip,1,VinylSd,VinylSd,BrkFace,338,2,1,PConc,4,2,1,6,3,1,0,801,1720,GasA,4,Y,1720,0,0,3,1,3,7,Typ,1,2,Attchd,Fin,527,2,2,Paved,240,None,0,3,2010,WD ,Normal,260400,1.0,2.0,1720.0,0.0,1.0,211.0,330319.1267605634
Two_Story_1946_and_Newer,Residential_Low_Density,98,12256,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northridge,Norm,1,OneFam,Two_Story,7,3,1994,1995,Gable,1,HdBoard,HdBoard,BrkFace,362,2,1,PConc,5,2,3,6,3,1,0,431,1463,GasA,4,Y,1500,1122,0,3,1,3,9,Typ,2,2,Attchd,RFn,712,2,2,Paved,186,None,0,4,2010,WD ,Normal,325000,1.0,3.0,2622.0,0.0,1.0,33.0,330319.1267605634
Two_Story_1946_and_Newer,Residential_Low_Density,92,11764,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Northridge,Norm,1,OneFam,Two_Story,7,6,1999,2007,Gable,1,VinylSd,VinylSd,BrkFace,348,2,1,PConc,4,2,1,6,3,1,0,628,1152,GasA,4,Y,1164,1106,0,4,1,3,9,Typ,1,4,Attchd,Fin,671,2,2,Paved,132,None,0,4,2010,WD ,Normal,290000,0.0,3.0,2270.0,0.0,1.0,58.0,330319.1267605634
Two_Story_1946_and_Newer,Residential_Low_Density,58,16770,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,Northridge,Norm,1,OneFam,Two_Story,6,3,1998,1998,Gable,1,VinylSd,VinylSd,BrkFace,30,2,1,PConc,4,2,1,1,7,1,0,1195,1195,GasA,3,Y,1195,644,0,4,1,1,7,Typ,0,0,Attchd,Fin,486,2,2,Paved,0,None,0,6,2010,WD ,Normal,221000,0.0,3.0,1839.0,0.0,1.0,82.0,330319.1267605634
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,56,14720,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Northridge,Norm,1,OneFam,One_and_Half_Fin,7,3,1995,1996,Hip,1,VinylSd,VinylSd,BrkFace,579,2,1,PConc,4,2,3,6,3,1,0,1217,2033,GasA,4,Y,2053,1185,0,4,1,3,9,Typ,1,5,Attchd,Fin,666,2,2,Paved,283,None,0,3,2010,WD ,Normal,410000,1.0,3.0,3238.0,0.0,1.0,87.0,330319.1267605634
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8987,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,7,3,2005,2006,Gable,1,VinylSd,VinylSd,BrkFace,226,2,1,PConc,4,2,0,1,7,1,0,1595,1595,GasA,4,Y,1595,0,0,2,1,3,6,Typ,1,4,Attchd,RFn,880,2,2,Paved,144,None,0,5,2010,WD ,Normal,221500,0.0,2.0,1595.0,0.0,0.0,0.0,229707.32417582418
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,92,9215,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,6,3,2009,2010,Hip,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,1218,1218,GasA,4,Y,1218,0,0,2,1,3,4,Typ,0,0,Attchd,RFn,676,2,2,Paved,0,None,0,4,2010,New,Partial,204500,0.0,2.0,1218.0,0.0,1.0,137.0,229707.32417582418
Two_Story_1946_and_Newer,Floating_Village_Residential,72,8640,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,Two_Story,6,3,2009,2009,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,2,6,3,1,0,732,756,GasA,4,Y,764,783,0,3,1,3,7,Typ,0,0,Attchd,Unf,614,2,2,Paved,169,None,0,6,2010,Con,Normal,215200,0.0,3.0,1547.0,0.0,1.0,46.0,229707.32417582418
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,75,9000,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,7,3,2008,2008,Gable,1,VinylSd,VinylSd,Stone,36,2,1,PConc,4,2,3,6,3,1,0,488,1566,GasA,4,Y,1566,0,0,3,1,3,7,Typ,0,0,Attchd,RFn,750,2,2,Paved,144,None,0,4,2010,WD ,Normal,262500,1.0,2.0,1566.0,0.0,1.0,169.0,229707.32417582418
Two_Story_1946_and_Newer,Floating_Village_Residential,100,12552,1,0,Regular,Lvl,1,Corner,Gtl,Somerset,Norm,1,OneFam,Two_Story,6,3,2004,2005,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,769,991,GasA,4,Y,991,956,0,3,1,3,8,Typ,1,4,Attchd,RFn,678,2,2,Paved,0,None,0,5,2010,WD ,Normal,254900,0.0,3.0,1947.0,0.0,1.0,137.0,229707.32417582418
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,84,10440,1,0,Regular,Lvl,1,Corner,Gtl,Somerset,Norm,1,OneFam,One_Story,4,3,2005,2005,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,5,2,1,6,3,1,0,54,1468,GasA,4,Y,1468,0,0,2,1,3,6,Typ,1,4,Attchd,Fin,528,2,2,Paved,0,None,0,5,2010,WD ,Normal,271500,1.0,2.0,1468.0,0.0,1.0,102.0,229707.32417582418
Two_Story_1946_and_Newer,Residential_Low_Density,76,10142,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,6,3,2004,2004,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,300,956,GasA,4,Y,956,1128,0,4,1,3,8,Typ,0,0,BuiltIn,RFn,618,2,2,Paved,0,None,0,1,2010,WD ,Normal,233000,1.0,3.0,2084.0,0.0,1.0,46.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,70,11920,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,6,3,2004,2004,Gable,1,VinylSd,VinylSd,BrkFace,122,2,1,PConc,4,2,3,1,7,1,0,831,831,GasA,4,Y,831,828,0,3,1,3,8,Typ,0,0,Attchd,RFn,484,2,2,Paved,144,None,0,4,2010,WD ,Normal,181000,0.0,3.0,1659.0,0.0,1.0,69.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,0,8880,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,6,3,1994,2002,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,253,948,GasA,4,Y,1222,888,0,3,1,3,8,Typ,2,3,Attchd,RFn,463,2,2,Paved,0,None,0,5,2010,WD ,Normal,205000,1.0,3.0,2110.0,0.0,1.0,131.0,184070.184
One_Story_PUD_1946_and_Newer,Residential_Low_Density,50,8012,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,TwnhsE,One_Story,4,3,1980,1980,Gable,1,Plywood,Plywood,None,0,0,1,CBlock,4,2,1,4,2,4,119,261,923,GasA,1,Y,923,0,0,2,1,1,5,Typ,1,2,Attchd,RFn,264,2,2,Paved,80,None,0,5,2010,WD ,Normal,143000,0.0,2.0,923.0,0.0,0.0,0.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,70,11218,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,4,3,1992,1992,Gable,1,Wd Sdng,Wd Sdng,None,0,2,1,PConc,4,2,1,1,7,1,0,1055,1055,GasA,4,Y,1055,790,0,3,1,3,8,Typ,1,2,Attchd,RFn,462,2,2,Paved,635,Shed,400,5,2010,WD ,Normal,189000,0.0,3.0,1845.0,0.0,1.0,105.0,184070.184
One_Story_PUD_1946_and_Newer,Residential_Low_Density,55,7892,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,TwnhsE,One_Story,4,3,1979,1979,Gable,1,Plywood,Plywood,None,0,0,1,CBlock,4,2,1,1,7,1,0,918,918,GasA,1,Y,918,0,0,2,1,1,5,Typ,1,2,Attchd,Unf,264,2,2,Paved,28,None,0,4,2010,WD ,Normal,99500,0.0,2.0,918.0,0.0,0.0,0.0,184070.184
One_Story_PUD_1946_and_Newer,Residential_Low_Density,50,7175,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,TwnhsE,One_Story,4,3,1984,1984,Gable,1,Plywood,Plywood,None,0,0,1,CBlock,4,2,1,5,1,2,121,0,744,GasA,1,Y,752,0,0,2,1,1,4,Typ,0,0,Attchd,Unf,264,2,2,Paved,353,None,0,2,2010,WD ,Normal,125000,1.0,1.0,752.0,0.0,1.0,0.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,0,9453,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Sawyer_West,RRNe,1,OneFam,Two_Story,6,6,1993,2003,Gable,1,HdBoard,HdBoard,None,0,2,1,PConc,4,2,1,4,2,1,0,594,996,GasA,4,Y,1014,730,0,3,1,3,7,Typ,0,0,Attchd,RFn,457,2,2,Paved,370,None,0,2,2010,WD ,Normal,194500,0.0,3.0,1744.0,0.0,1.0,309.0,184070.184
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,81,9672,1,0,Regular,Lvl,1,Corner,Gtl,Sawyer_West,Norm,1,OneFam,One_Story,4,3,1984,1985,Hip,1,HdBoard,Plywood,None,0,0,1,PConc,4,2,1,6,3,1,0,702,1040,GasA,1,Y,1097,0,0,3,1,1,6,Typ,0,0,Attchd,Unf,480,2,2,Paved,0,None,0,5,2010,WD ,Normal,152000,0.0,2.0,1097.0,0.0,0.0,0.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,70,8400,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,4,4,1980,1981,Gable,1,HdBoard,HdBoard,BrkFace,130,0,1,CBlock,4,2,1,1,7,1,0,650,650,GasA,1,Y,888,676,0,3,1,1,7,Typ,1,2,Attchd,Unf,476,2,2,Paved,0,None,0,4,2010,WD ,Normal,171000,0.0,3.0,1564.0,0.0,1.0,50.0,184070.184
One_Story_1945_and_Older,Residential_High_Density,70,9800,1,0,Regular,Lvl,1,Corner,Gtl,Sawyer_West,Feedr,1,OneFam,One_Story,3,3,1920,1950,Gable,1,Wd Sdng,Wd Sdng,None,0,0,2,BrkTil,2,2,1,1,7,1,0,816,816,GasA,1,N,1012,0,0,2,1,1,5,Typ,0,0,Detchd,Unf,429,2,2,Paved,121,None,0,4,2010,WD ,Normal,67500,0.0,1.0,1012.0,0.0,1.0,81.0,184070.184
Duplex_All_Styles_and_Ages,Residential_Medium_Density,68,8930,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer,RRAe,1,Duplex,One_and_Half_Fin,4,3,1978,1978,Gable,1,VinylSd,VinylSd,None,0,0,1,Slab,0,0,0,0,5,0,0,0,0,GasA,1,Y,1318,584,0,4,2,1,8,Typ,0,0,Attchd,Unf,539,2,2,Paved,0,None,0,4,2010,WD ,Normal,112000,0.0,2.0,1902.0,0.0,0.0,0.0,136751.1523178808
Split_Foyer,Residential_Low_Density,88,11782,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Sawyer,Norm,1,OneFam,SFoyer,3,6,1961,1995,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,2,2,3,5,1,1,0,210,1109,GasA,1,Y,1155,0,0,3,1,3,6,Min2,0,0,Detchd,Unf,576,2,2,Paved,192,Shed,400,6,2010,WD ,Normal,148000,1.0,1.0,1155.0,0.0,0.0,0.0,136751.1523178808
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer,RRAe,1,OneFam,One_Story,3,7,1965,2009,Gable,1,MetalSd,MetalSd,None,0,0,3,CBlock,2,2,1,6,3,4,117,224,894,GasA,4,Y,894,0,0,3,1,1,5,Typ,1,4,Detchd,Unf,336,2,2,Paved,416,None,0,4,2010,WD ,Normal,138500,1.0,1.0,894.0,0.0,1.0,145.0,136751.1523178808
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9819,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Sawyer,Norm,1,OneFam,One_Story,3,3,1967,1967,Gable,1,MetalSd,MetalSd,BrkFace,31,0,3,CBlock,2,2,1,4,2,1,0,432,882,GasA,1,Y,900,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,280,2,2,Paved,0,None,0,2,2010,WD ,Normal,122000,0.0,1.0,900.0,0.0,0.0,0.0,136751.1523178808
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,7500,1,0,Regular,Lvl,1,Corner,Gtl,Sawyer,Feedr,1,OneFam,One_Story,3,3,1963,1963,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,2,2,1,5,1,1,0,216,1040,GasA,2,Y,1040,0,0,3,1,1,5,Typ,0,0,Attchd,Fin,308,2,2,Paved,0,None,0,6,2010,WD ,Normal,133000,1.0,2.0,1040.0,0.0,1.0,221.0,136751.1523178808
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6897,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Sawyer,Norm,1,OneFam,One_Story,3,7,1962,2010,Gable,1,HdBoard,HdBoard,None,0,0,3,CBlock,2,2,1,5,1,1,0,381,1040,GasA,4,Y,1040,0,0,3,1,1,6,Typ,0,0,Detchd,Unf,260,2,2,Paved,0,None,0,4,2010,WD ,Normal,127000,1.0,2.0,1040.0,0.0,1.0,105.0,136751.1523178808
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,39,15410,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Sawyer,RRNe,1,OneFam,One_Story,4,4,1974,2002,Hip,1,Plywood,Plywood,BrkCmn,250,0,3,CBlock,2,2,4,4,2,6,859,223,1208,GasA,4,Y,1494,0,0,3,1,1,7,Typ,2,3,Attchd,Fin,461,2,2,Paved,296,None,0,4,2010,WD ,Abnorml,169000,1.0,2.0,1494.0,0.0,1.0,187.0,136751.1523178808
Two_Story_1946_and_Newer,Residential_Low_Density,107,10186,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northridge,Norm,1,OneFam,Two_Story,6,3,1992,1992,Gable,1,HdBoard,HdBoard,None,0,2,1,PConc,4,2,1,6,3,1,0,76,750,GasA,4,Y,1061,862,0,3,1,3,8,Typ,1,2,Attchd,RFn,564,2,2,Paved,240,None,0,6,2010,WD ,Normal,190000,1.0,3.0,1923.0,0.0,1.0,40.0,330319.1267605634
Two_Story_1946_and_Newer,Residential_Low_Density,85,13143,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northridge,Norm,1,OneFam,Two_Story,7,3,1993,1993,Gable,1,HdBoard,ImStucc,BrkFace,504,2,1,PConc,4,2,1,2,4,6,981,0,1231,GasA,4,Y,1251,1098,0,4,1,3,9,Typ,1,2,Attchd,RFn,762,2,2,Paved,32,None,0,6,2010,WD ,Normal,362500,1.0,3.0,2349.0,0.0,1.0,131.0,330319.1267605634
Two_Story_1946_and_Newer,Residential_Low_Density,88,11134,1,0,Regular,Lvl,1,Inside,Gtl,Northridge,Norm,1,OneFam,Two_Story,7,3,1992,1993,Gable,1,HdBoard,HdBoard,BrkFace,180,2,1,PConc,4,2,1,6,3,1,0,261,1390,GasA,4,Y,1402,823,0,4,1,3,7,Typ,1,2,Attchd,RFn,713,2,2,Paved,198,None,0,6,2010,WD ,Normal,285000,1.0,3.0,2225.0,0.0,1.0,31.0,330319.1267605634
One_Story_PUD_1946_and_Newer,Floating_Village_Residential,25,4835,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Somerset,Norm,1,TwnhsE,One_Story,6,3,2004,2005,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,5,2,3,6,3,1,0,190,1488,GasA,4,Y,1488,0,0,2,1,3,6,Typ,1,4,Attchd,Fin,506,2,2,Paved,168,None,0,3,2010,WD ,Normal,260000,1.0,2.0,1488.0,0.0,1.0,51.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,39,3515,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,6,3,2004,2004,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,840,840,GasA,4,Y,840,840,0,2,1,3,3,Typ,0,0,Attchd,RFn,588,2,2,Paved,0,None,0,1,2010,WD ,Normal,190000,0.0,3.0,1680.0,0.0,1.0,112.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3215,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,6,3,2004,2004,Gable,1,MetalSd,MetalSd,BrkFace,120,2,1,PConc,4,2,3,6,3,1,0,320,600,GasA,4,Y,600,600,0,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,4,2010,ConLD,Normal,155000,0.0,3.0,1200.0,0.0,1.0,173.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3182,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,6,3,2004,2005,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,1,7,1,0,600,600,GasA,4,Y,600,600,0,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,6,2010,WD ,Normal,151000,0.0,3.0,1200.0,0.0,1.0,173.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,Twnhs,Two_Story,6,3,2004,2005,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,6,3,5,42,190,600,GasA,4,Y,600,600,0,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,2,2010,WD ,Normal,149500,1.0,3.0,1200.0,0.0,1.0,173.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,Twnhs,Two_Story,4,3,2005,2005,Gable,1,VinylSd,VinylSd,BrkFace,216,2,1,PConc,4,2,1,6,3,1,0,224,600,GasA,4,Y,600,636,0,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,5,2010,WD ,Normal,152000,1.0,3.0,1236.0,0.0,1.0,167.0,229707.32417582418
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,0,4403,1,0,Moderately_Irregular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,6,3,2009,2009,Gable,1,MetalSd,MetalSd,Stone,432,3,1,PConc,5,2,3,6,3,1,0,892,1470,GasA,4,Y,1478,0,0,2,1,3,7,Typ,1,4,Attchd,Fin,484,2,2,Paved,0,None,0,6,2010,New,Partial,222000,1.0,3.0,1478.0,0.0,1.0,145.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2117,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,Twnhs,Two_Story,4,3,2000,2000,Gable,1,MetalSd,MetalSd,BrkFace,216,2,1,PConc,4,2,1,6,3,1,0,378,756,GasA,4,Y,769,804,0,3,1,3,5,Typ,0,0,Detchd,Unf,440,2,2,Paved,0,None,0,6,2010,WD ,Normal,177500,0.0,3.0,1573.0,0.0,1.0,33.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2980,1,0,Regular,Lvl,1,Corner,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,4,3,2000,2000,Gable,1,MetalSd,MetalSd,BrkFace,1159,2,1,PConc,4,2,1,6,3,1,0,290,756,GasA,4,Y,756,756,0,2,1,3,5,Typ,0,0,Detchd,Unf,440,2,2,Paved,0,None,0,5,2010,WD ,Normal,177000,1.0,3.0,1512.0,0.0,1.0,33.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2572,1,0,Regular,Lvl,1,FR2,Gtl,Somerset,Norm,1,Twnhs,Two_Story,6,3,1999,1999,Hip,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,5,1,1,0,92,696,GasA,4,Y,696,720,0,3,1,3,6,Typ,0,0,Detchd,Unf,484,2,2,Paved,0,None,0,5,2010,WD ,Normal,155000,1.0,3.0,1416.0,0.0,1.0,45.0,229707.32417582418
