Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Actual Value,Predicted Value,Difference
60,10410,2,3,1915,1950,0,0,1,2,2,1,1,7,1313,1313,1,1313,0,3,3,8,1,2,528,2,0,6,2009,0.0,2.0,1313.0,433.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,142900,139674.2048192771,3225.7951807228965
56,14720,7,3,1995,1996,579,2,1,4,2,3,6,3,1217,2033,4,2053,1185,4,3,9,1,5,666,2,283,3,2010,1.0,3.0,3238.0,87.0,330319.1267605634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,410000,318134.6153846154,91865.38461538462
42,14892,8,3,2006,2007,160,3,1,5,2,4,6,3,426,1746,4,1746,0,3,4,7,2,4,758,2,201,10,2009,1.0,2.0,1746.0,40.0,190646.5757575757,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,377500,353523.36842105264,23976.63157894736
65,8769,8,3,2008,2008,766,3,1,5,2,1,6,3,162,1702,4,1702,0,1,4,7,1,4,1052,2,0,10,2008,1.0,2.0,1702.0,72.0,322018.265060241,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,367294,303457.05263157893,63836.94736842107
50,5925,5,4,1910,1950,0,0,1,2,2,1,1,7,600,600,2,600,368,2,1,6,0,0,0,0,0,5,2009,0.0,1.0,968.0,0.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,37900,103526.15584415584,65626.15584415584
0,13526,3,4,1965,1965,114,0,1,2,2,1,4,2,0,935,1,935,0,3,1,5,0,0,288,2,180,11,2006,1.0,1.0,935.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137000,131364.54104477612,5635.458955223876
78,9978,4,4,1998,1998,20,0,1,2,2,1,6,3,324,926,4,926,678,3,3,7,1,4,470,2,360,6,2010,0.0,3.0,1604.0,37.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,195500,174186.35519125682,21313.644808743178
60,9600,4,3,1924,1950,0,0,1,2,2,1,1,7,572,572,2,572,524,2,1,5,0,0,0,0,0,4,2008,0.0,1.0,1096.0,137.0,130843.38144329896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,79000,103526.15584415584,24526.155844155845
85,9350,3,7,1965,1999,0,0,3,2,2,4,5,1,586,1219,3,1265,0,3,3,6,1,4,502,2,0,10,2008,1.0,2.0,1265.0,189.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,179900,139674.2048192771,40225.7951807229
92,12003,7,3,2009,2010,84,2,1,5,2,1,1,7,774,774,4,774,1194,4,4,8,1,4,680,2,0,5,2010,0.0,3.0,1968.0,76.0,246599.54166666663,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269500,302199.5789473684,32699.578947368427
80,10791,4,3,1993,1993,0,0,1,4,2,2,6,3,143,1280,4,1280,1215,4,3,9,1,2,660,2,224,3,2010,1.0,3.0,2495.0,33.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,243500,213765.8,29734.20000000001
63,8199,6,3,2005,2005,0,2,1,4,2,3,6,3,80,728,4,728,728,3,3,7,1,4,410,2,36,10,2008,1.0,3.0,1456.0,19.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,189000,174186.35519125682,14813.644808743178
64,8334,4,3,2006,2007,0,2,1,4,2,1,1,7,1330,1330,4,1330,0,3,3,6,1,4,437,2,0,7,2007,0.0,2.0,1330.0,24.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,167840,197532.1,29692.100000000006
0,14115,6,3,1980,1980,225,0,1,4,2,3,6,3,336,1372,1,1472,0,3,1,6,2,2,588,2,233,6,2009,1.0,2.0,1472.0,49.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,187500,197532.1,10032.100000000006
90,11520,8,3,2005,2005,615,2,1,5,2,1,6,3,1588,1698,4,1698,0,3,4,7,1,4,730,2,192,6,2010,0.0,2.0,1698.0,75.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,275000,303457.05263157893,28457.052631578932
60,6204,2,3,1912,1950,0,2,1,2,3,1,1,7,795,795,1,954,795,5,1,10,0,0,440,4,0,3,2006,1.0,1.0,1749.0,189.0,135071.9375,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,118500,98552.12389380531,19947.876106194686
120,10356,3,4,1975,1975,0,0,1,2,2,3,4,2,253,969,1,969,0,3,1,5,0,0,440,2,0,1,2007,0.0,2.0,969.0,0.0,201803.43445692884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,122000,143238.88095238095,21238.880952380947
74,13253,6,3,2006,2006,128,2,1,5,2,1,6,3,482,1578,3,1578,0,3,3,7,1,4,642,2,0,5,2008,1.0,2.0,1578.0,27.0,229707.32417582412,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,240000,222892.0,17108.0
68,10295,2,4,1969,1969,72,0,1,4,2,2,3,6,684,936,1,936,0,2,1,4,0,0,288,2,16,9,2008,0.0,1.0,936.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,111900,98552.12389380531,13347.876106194686
0,16500,4,3,1971,1971,509,0,1,4,2,3,6,3,270,1232,2,1320,0,3,1,5,1,4,495,2,0,5,2009,1.0,2.0,1320.0,21.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,172500,174186.35519125682,1686.3551912568219
75,9525,3,4,1995,2006,0,0,1,4,2,1,1,7,1099,1099,4,1099,0,3,3,6,0,0,352,2,278,6,2008,0.0,2.0,1099.0,0.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,144000,143238.88095238095,761.1190476190532
60,7230,6,6,1927,1992,0,0,1,2,2,1,1,7,851,851,3,867,851,4,3,8,1,2,264,2,291,10,2007,0.0,3.0,1718.0,60.0,207550.83495145632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,238000,174186.35519125682,63813.64480874318
0,8544,5,2,1949,1950,340,0,1,0,0,0,0,5,0,0,2,1040,0,2,1,6,0,0,400,2,0,5,2006,0.0,2.0,1040.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,87500,112702.48913043478,25202.489130434784
70,12198,3,4,1955,1975,0,0,1,2,2,3,3,6,424,1204,1,1411,0,3,1,7,1,2,310,2,278,6,2007,0.0,1.0,1411.0,83.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,130000,139674.2048192771,9674.204819277104
60,9900,3,2,1915,1950,0,1,2,2,2,1,3,6,186,1212,1,1212,180,3,1,6,0,0,0,0,0,2,2010,1.0,1.0,1392.0,169.0,135071.9375,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100000,103526.15584415584,3526.1558441558445
50,6000,4,6,1937,2000,0,0,3,2,2,1,3,6,462,825,4,825,672,3,1,5,0,0,672,2,272,5,2008,0.0,2.0,1497.0,0.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,157000,149307.8651685393,7692.134831460688
78,17503,4,3,1948,1950,0,0,1,2,2,1,1,7,912,912,1,912,546,3,1,6,1,4,330,2,192,1,2010,1.0,1.0,1458.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,97500,112702.48913043478,15202.489130434784
60,6180,4,3,1926,1950,0,0,1,2,2,1,1,7,960,960,1,986,0,2,1,5,1,4,180,2,0,5,2007,0.0,1.0,986.0,129.0,124756.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,102000,103526.15584415584,1526.1558441558445
60,3600,4,6,1917,2007,0,0,1,2,2,1,1,7,624,624,4,664,624,3,4,5,1,4,280,2,0,5,2009,1.0,1.0,1288.0,104.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,119000,112702.48913043478,6297.510869565216
63,13072,3,3,2004,2004,0,0,1,4,2,1,1,7,1114,1114,4,1114,0,3,3,6,0,0,0,0,0,8,2009,0.0,2.0,1114.0,40.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,142000,143238.88095238095,1238.8809523809468
0,12328,4,3,1976,1976,335,0,1,2,2,3,6,3,473,1012,1,1034,0,3,1,6,0,0,888,2,0,5,2010,1.0,1.0,1034.0,0.0,162226.63157894736,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,169900,143238.88095238095,26661.119047619053
0,10659,3,4,1961,1961,0,0,1,2,2,1,3,6,135,1050,1,1050,0,3,1,6,0,0,368,2,0,1,2006,1.0,1.0,1050.0,320.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,136500,131364.54104477612,5135.458955223876
0,8789,3,4,1967,1967,0,0,1,2,2,2,3,6,253,912,1,941,0,3,1,6,1,1,288,2,64,6,2006,0.0,1.0,941.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,129200,131364.54104477612,2164.541044776124
0,2403,6,3,2003,2003,0,2,1,4,2,1,6,3,286,530,4,530,550,2,3,4,0,0,496,2,0,6,2010,0.0,3.0,1080.0,51.0,229707.32417582412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,147110,143238.88095238095,3871.119047619053
0,21695,4,8,1988,2007,260,2,3,4,2,1,6,3,72,880,4,1680,0,3,3,5,1,4,540,2,292,12,2009,1.0,2.0,1680.0,227.0,207550.83495145632,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,222000,174186.35519125682,47813.64480874318
83,10420,4,3,2009,2009,0,0,1,4,2,2,6,3,1176,1212,4,1212,0,3,3,6,0,0,460,2,100,3,2010,0.0,2.0,1212.0,23.0,130843.38144329896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,186000,131364.54104477612,54635.458955223876
80,4800,3,3,1910,2003,0,0,1,2,3,1,1,7,680,680,2,680,680,2,1,6,0,0,330,2,192,1,2008,0.0,1.0,1360.0,51.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,111000,112702.48913043478,1702.4891304347839
0,8050,3,3,1959,1959,150,0,1,2,2,1,4,2,125,1143,1,1143,0,3,1,6,0,0,308,2,0,5,2010,1.0,1.0,1143.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,136000,131364.54104477612,4635.458955223876
70,8400,3,3,1968,1968,168,0,1,2,2,3,4,2,36,1052,3,1052,0,3,1,5,0,0,288,2,356,11,2006,1.0,2.0,1052.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,138500,131364.54104477612,7135.458955223876
90,14684,6,6,1990,1991,234,2,1,4,2,2,5,1,1496,2158,3,2196,0,3,3,7,1,2,701,2,84,6,2009,0.0,2.0,2196.0,71.0,184070.184,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,271900,253089.22727272726,18810.772727272735
60,10800,6,6,1914,1970,0,0,1,4,2,2,3,6,490,880,2,880,888,2,1,6,2,2,320,2,0,10,2006,0.0,2.0,1768.0,342.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,163000,149307.8651685393,13692.134831460688
56,18559,6,3,1978,1978,383,2,3,4,2,1,6,3,656,2048,1,2064,0,3,3,7,2,3,550,2,200,8,2008,1.0,2.0,2064.0,0.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,235000,253089.22727272726,18089.227272727265
75,7388,3,4,1959,2002,0,0,1,2,2,1,3,6,658,1063,3,1327,0,3,3,7,0,0,624,2,0,7,2007,1.0,1.0,1327.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,150750,139674.2048192771,11075.795180722896
40,5664,7,3,2000,2000,0,2,1,4,2,1,6,3,343,1501,4,1659,0,2,4,5,1,5,499,2,212,10,2009,1.0,2.0,1659.0,60.0,324229.1960784314,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,278000,272497.34,5502.659999999974
77,8390,6,3,1999,1999,0,0,1,4,2,1,1,7,831,831,4,873,778,3,1,7,1,2,450,2,0,5,2008,0.0,3.0,1651.0,104.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,185900,174186.35519125682,11713.644808743178
85,10452,4,3,1953,1953,216,0,1,2,2,2,3,6,594,1094,4,1094,0,3,1,5,2,4,495,2,0,6,2008,0.0,1.0,1094.0,0.0,130843.38144329896,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,155000,131364.54104477612,23635.458955223876
75,10425,3,3,1956,1958,0,0,1,2,2,1,3,6,330,1104,3,1104,0,3,1,5,0,0,384,2,0,4,2008,1.0,1.0,1104.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,133000,131364.54104477612,1635.4589552238758
24,2544,6,3,2005,2005,0,2,1,4,2,1,1,7,600,600,4,520,623,2,3,4,0,0,480,2,0,7,2006,0.0,3.0,1143.0,167.0,229707.32417582412,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,147400,143238.88095238095,4161.119047619053
0,10448,4,4,1972,1972,333,0,1,2,2,1,1,7,689,689,1,1378,741,3,1,7,1,2,583,2,0,8,2009,0.0,3.0,2119.0,105.0,188406.90839694656,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,158000,171673.53333333333,13673.533333333326
60,6000,3,8,1905,2005,0,2,1,3,2,1,1,7,572,572,4,884,656,3,3,7,0,0,0,0,240,2,2008,0.0,2.0,1540.0,78.0,123991.89121338911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,129400,103526.15584415584,25873.844155844155
70,8737,4,6,1923,1950,0,0,1,4,2,1,3,6,765,1065,4,915,720,3,1,6,1,4,440,2,0,5,2007,0.0,2.0,1635.0,183.0,124756.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,210000,149307.8651685393,60692.13483146069
69,8973,3,6,1958,1991,85,0,1,2,2,1,3,6,413,1008,1,1053,0,3,4,6,0,0,750,2,0,7,2006,1.0,2.0,1053.0,261.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,150000,131364.54104477612,18635.458955223876
50,6000,4,6,1939,1950,0,0,1,2,4,1,4,2,144,608,1,608,524,2,1,5,0,0,240,2,0,4,2010,1.0,1.0,1132.0,129.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,134000,131364.54104477612,2635.458955223876
60,9780,6,8,1950,2005,0,0,4,2,2,1,2,4,224,976,4,976,976,4,3,8,2,2,299,2,285,4,2007,0.0,2.0,1952.0,0.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,212300,149307.8651685393,62992.13483146069
0,9375,7,3,2002,2002,149,2,1,4,2,1,1,7,1284,1284,4,1284,885,3,3,7,1,4,647,2,192,8,2007,0.0,3.0,2169.0,88.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,228500,374272.23076923075,145772.23076923075
98,12291,9,3,2007,2007,754,3,1,5,2,3,6,3,394,1966,4,1966,0,1,4,6,1,4,1092,2,76,10,2007,1.0,2.0,1966.0,53.0,229707.32417582412,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,419005,423316.1538461539,4311.153846153873
24,2280,6,3,1999,1999,360,0,1,4,2,1,5,1,195,744,3,757,744,3,1,6,0,0,440,2,0,8,2008,0.0,3.0,1501.0,0.0,229707.32417582412,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,179400,174186.35519125682,5213.644808743178
60,6960,2,4,1970,1970,0,0,1,2,2,1,5,1,250,864,1,864,0,3,3,5,0,0,660,2,96,11,2009,0.0,1.0,864.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,120500,98552.12389380531,21947.876106194686
60,9873,2,3,1970,1970,160,0,1,2,2,3,5,1,171,960,1,960,0,3,1,6,0,0,576,2,0,5,2006,1.0,1.0,960.0,289.0,124756.25,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,129000,98552.12389380531,30447.876106194686
85,10182,7,3,2006,2006,420,2,1,5,2,2,6,3,440,1660,4,1660,0,3,3,8,1,4,500,2,322,5,2006,1.0,2.0,1660.0,51.0,229707.32417582412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,290000,272497.34,17502.659999999974
21,1680,4,3,1972,1972,504,0,1,2,2,1,5,1,207,483,1,483,465,2,1,5,0,0,264,2,0,7,2006,0.0,2.0,948.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,89000,131364.54104477612,42364.541044776124
0,2651,6,3,2000,2000,0,2,1,4,2,1,6,3,32,673,4,673,709,3,3,6,0,0,490,2,153,4,2006,1.0,3.0,1382.0,51.0,229707.32417582412,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,165000,174186.35519125682,9186.355191256822
99,13069,7,3,2004,2004,502,2,1,4,2,3,1,7,1706,1706,4,1718,1238,5,4,11,1,5,916,2,194,8,2007,0.0,3.0,2956.0,51.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,342000,374272.23076923075,32272.23076923075
149,19958,4,7,1958,1995,1224,0,3,2,2,1,1,7,585,585,3,2279,0,4,3,7,1,4,461,2,274,7,2007,0.0,3.0,2279.0,0.0,246599.54166666663,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,257000,171673.53333333333,85326.46666666667
48,10635,7,3,2003,2003,171,2,1,4,2,3,4,2,315,1657,4,1668,0,3,3,8,1,2,502,2,0,5,2010,1.0,2.0,1668.0,263.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,232000,272497.34,40497.340000000026
73,9801,7,3,2007,2007,156,2,1,4,2,3,1,7,1341,1341,4,1341,520,3,3,7,1,4,851,2,144,7,2008,0.0,3.0,1861.0,61.0,229707.32417582412,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,257000,238109.625,18890.375
110,14977,7,3,2006,2007,304,2,1,5,2,4,6,3,626,1976,4,1976,0,2,3,7,1,5,908,2,250,7,2007,1.0,2.0,1976.0,64.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,440000,374272.23076923075,65727.76923076925
60,10320,4,6,1906,1995,0,0,1,2,2,1,1,7,756,756,4,756,713,3,1,7,0,0,216,2,57,6,2008,0.0,1.0,1469.0,240.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135000,103526.15584415584,31473.844155844155
